doc_id,publish_time,title,content,source_name,source_url,source_sha256
PBC-OMO-20220110-80a70ec300,2022-01-10 09:20:30,公开市场业务交易公告 [2022]第5号,为维护银行体系流动性合理充裕，2022年1月10日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4442453/index.html,ee0b831f65f8b7e5311be9dfe8f77ec1e62acaef563359d2c3202ac4aea2d3b6
PBC-OMO-20220117-a92bbc7209,2022-01-17 09:20:30,公开市场业务交易公告 [2022]第10号,为维护银行体系流动性合理充裕，2022年1月17日人民银行开展7000亿元中期借贷便利（MLF）操作和1000亿元公开市场逆回购操作。中期借贷便利（MLF）操作和公开市场逆回购操作的中标利率均下降10个基点。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。7000亿元。2.85%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4448049/index.html,3264f56ef73e478fd82dc5ce86e7fbd6b66718fa76eb5ca79e6328dab5061c9f
PBC-OMO-20220124-243834ad83,2022-01-24 09:20:30,公开市场业务交易公告 [2022]第15号,为维护春节前流动性平稳，2022年1月24日人民银行以利率招标方式开展了1500亿元14天期逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。14天。1500亿元。2.25%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4456322/index.html,0a7cb358a0d0ae4ba66c54f50d342d299ee58a63ee7c6b569192167f17dbf443
PBC-OMO-20220207-ce2d085cfd,2022-02-07 09:20:30,公开市场业务交易公告 [2022]第22号,  为维护银行体系流动性合理充裕，2022年2月7日人民银行以利率招标方式开展了200亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。200亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4464490/index.html,56e33165f6d456d73d099ecf4b670fc8675e4ac3954af0e72cd26e78d1797f4c
PBC-REPORT-20220211-97994559d6,2022-02-11 09:00:00,2021年第四季度中国货币政策执行报告,附件：2021年第四季度中国货币政策执行报告.pdf,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212552369710/index.html,ae774c3010aa3e657f9cc760a763807b1132461a68121d060ef37814d2e64da1
PBC-OMO-20220214-a15f2f085e,2022-02-14 09:20:30,公开市场业务交易公告 [2022]第27号,为维护银行体系流动性合理充裕，2022年2月14日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4469830/index.html,511fb19d84a9c2c3b91be9e94d3686b7e230dc51e8ddb9eb05242d9d78721201
PBC-OMO-20220221-ef3317aadf,2022-02-21 09:20:30,公开市场业务交易公告 [2022]第32号,为维护银行体系流动性合理充裕，2022年2月21日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4475383/index.html,f275a6325e90d44d4543847fc1c9cb9d5c6cb886f31366299a5390ff76652d3b
PBC-OMO-20220228-d7df61f938,2022-02-28 09:20:30,公开市场业务交易公告 [2022]第38号,为维护月末流动性平稳，2022年2月28日人民银行以利率招标方式开展了3000亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。3000亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4487374/index.html,19240adc05448c27047f49f3f6917b9e24585e9a829ae7b938d7c6a1d5292acd
PBC-OMO-20220307-25abaad390,2022-03-07 09:20:30,公开市场业务交易公告 [2022]第43号,为维护银行体系流动性合理充裕，2022年3月7日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4500816/index.html,1c1b5ee98700faecdecb0a2d6b297af58a974d961c276d804c4371e19aab5c9b
PBC-OMO-20220314-125f2b16bc,2022-03-14 09:20:30,公开市场业务交易公告 [2022]第48号,为维护银行体系流动性合理充裕，2022年3月14日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4506540/index.html,8514f23d057f3909118e602480eb87d4c9b2b9504bf1125d62d98e5210f7a0a7
PBC-OMO-20220321-42bed72e64,2022-03-21 09:20:30,公开市场业务交易公告 [2022]第53号,为维护银行体系流动性合理充裕，2022年3月21日人民银行以利率招标方式开展了300亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。300亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4511716/index.html,fea0bd8dfbe7013ffae8f8caca46a4f45f4101b20093993e12731f9690d9575f
PBC-OMO-20220328-97f1ed467d,2022-03-28 09:20:30,公开市场业务交易公告 [2022]第59号,为维护季末流动性平稳，2022年3月28日人民银行以利率招标方式开展了1500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1500亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4516468/index.html,29e1a507cf131d0cfa87a48d9fd3cda7045b768e31cd847d7fa6c9efa6cb517c
PBC-OMO-20220406-83da83dd09,2022-04-06 09:20:30,公开市场业务交易公告 [2022]第65号,  为维护银行体系流动性合理充裕，2022年4月6日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4524727/index.html,b5a46c981ccbca99736614b72b772a3917ea16f97e482967420b4cca5c578597
PBC-OMO-20220411-8e19f9b4ad,2022-04-11 09:20:30,公开市场业务交易公告 [2022]第68号,为维护银行体系流动性合理充裕，2022年4月11日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4527750/index.html,6bce0169b5c50cd9e8cb8f626669eafa6c674f8b595ed62962c6562db325e371
PBC-OMO-20220418-bed5920af6,2022-04-18 09:20:30,公开市场业务交易公告 [2022]第73号,为维护银行体系流动性合理充裕，2022年4月18日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4532152/index.html,485278ddec145305bd20b20ecf2b504247abcb2a53baec697d9f899bcbb2fa53
PBC-OMO-20220425-a33875be81,2022-04-25 09:20:30,公开市场业务交易公告 [2022]第79号,"2022年4月25日,人民银行下调金融机构存款准备金率0.25个百分点,释放长期资金约5300亿元,同时以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4537346/index.html,c65a8a0d050626a7cdf657992bee55f29085197244f89a85c05959f6592ab427
PBC-OMO-20220505-f863f8d4fd,2022-05-05 09:20:30,公开市场业务交易公告 [2022]第84号,为维护银行体系流动性合理充裕，2022年5月5日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4543396/index.html,0191bd36d7fd2959be9466d7e2acc4fee414754ff6efe488117384af5e583ec7
PBC-REPORT-20220509-47c81d9885,2022-05-09 09:00:00,2022年第一季度中国货币政策执行报告,附件：2022年第一季度中国货币政策执行报告.pdf,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212552576913/index.html,6a14da98f2acadfd8aba5f91aeefd82bd003c958b693f9b206e513b7efde6b47
PBC-OMO-20220509-3746f01c31,2022-05-09 09:20:30,公开市场业务交易公告 [2022]第87号,为维护银行体系流动性合理充裕，2022年5月9日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4546704/index.html,6163ec0212aa0c31a43c39204e0b7fbf5ef99e50bffac8495b4bec360c589746
PBC-OMO-20220516-051671a54e,2022-05-16 09:20:30,公开市场业务交易公告 [2022]第92号,为维护银行体系流动性合理充裕，2022年5月16日人民银行开展1000亿元中期借贷便利（MLF）操作（含对5月17日MLF到期的续做）和100亿元公开市场逆回购操作。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。1000亿元。2.85%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4554442/index.html,f3b28b4b9994d57980056f0cce492a788cc99cc7034b75c5e94a3bcca2adff39
PBC-OMO-20220523-9a1de06771,2022-05-23 09:20:30,公开市场业务交易公告 [2022]第97号,为维护银行体系流动性合理充裕，2022年5月23日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4560917/index.html,eef5a3aa24838d4b7810542863dc53b4a190ed9d89ded9c553ac9d73d4456a78
PBC-OMO-20220530-6f387e38a8,2022-05-30 09:20:30,公开市场业务交易公告 [2022]第103号,为维护银行体系流动性合理充裕，2022年5月30日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4565590/index.html,8748d9a37e60df6f4d9d324e503aeae4c13867db09e4f5baafd9b3548da8dc11
PBC-OMO-20220606-fd688cb643,2022-06-06 09:20:30,公开市场业务交易公告 [2022]第107号,为维护银行体系流动性合理充裕，2022年6月6日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4570142/index.html,af6f0690a0e81ce5d29a1a7bad47a7299157c67add058ffce10db7b542366adb
PBC-OMO-20220613-5e2d2639cd,2022-06-13 09:20:30,公开市场业务交易公告 [2022]第112号,为维护银行体系流动性合理充裕，2022年6月13日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4575111/index.html,c07fdb140c4d3cb3c34fc198636c4e8c45d84bf22a188b1a910f64e021b709ef
PBC-OMO-20220620-e0e2699e8f,2022-06-20 09:20:30,公开市场业务交易公告 [2022]第117号,为维护银行体系流动性合理充裕，2022年6月20日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4580396/index.html,7ca5e3cc98dc6161865743183f73cafff4dfd11180ae33cfb9a76fbd809a60bc
PBC-OMO-20220627-adba2677e2,2022-06-27 09:20:30,公开市场业务交易公告 [2022]第123号,为维护半年末流动性平稳，2022年6月27日人民银行以利率招标方式开展了1000亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1000亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4587072/index.html,d5c7ec8b6ba1ab2429ac3808367af965b130cb1c2964fb9c5cbe1ea6a8ecf0fc
PBC-OMO-20220704-6075f29a03,2022-07-04 09:20:30,公开市场业务交易公告 [2022]第128号,为维护银行体系流动性合理充裕，2022年7月4日人民银行以利率招标方式开展了30亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。30亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4592642/index.html,93382f2de6cf1779c5641edd1ec271ec6cd385cb9c2450d53c7d48310a069df4
PBC-OMO-20220711-092790713c,2022-07-11 09:20:30,公开市场业务交易公告 [2022]第133号,为维护银行体系流动性合理充裕，2022年7月11日人民银行以利率招标方式开展了30亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。30亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4601134/index.html,34583ad4808835fc08c447f712154a308e73945d98e0dda60d114425dc8b1c94
PBC-OMO-20220718-270d201567,2022-07-18 09:20:30,公开市场业务交易公告 [2022]第138号,为维护银行体系流动性合理充裕，2022年7月18日人民银行以利率招标方式开展了120亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。120亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4608349/index.html,e64e02d562d0b51995ccf79fa5f1172e9b3d07e2b8c3047f0ac1ff3ea60f9895
PBC-OMO-20220725-93ce6002cc,2022-07-25 09:20:30,公开市场业务交易公告 [2022]第143号,为维护银行体系流动性合理充裕，2022年7月25日人民银行以利率招标方式开展了50亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。50亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4613294/index.html,615f19262efc1416822676283a7b9b03136aee71ebe75b8d69e9dba140f8dec6
PBC-OMO-20220801-ab54f57923,2022-08-01 09:20:30,公开市场业务交易公告 [2022]第148号,为维护银行体系流动性合理充裕，2022年8月1日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4618935/index.html,26155c1d9e1bfdecba0fbddee2b51ed3c08d83ca58a83c66df27d6ae00feb3bc
PBC-OMO-20220808-fb6fe7af61,2022-08-08 09:20:30,公开市场业务交易公告 [2022]第153号,为维护银行体系流动性合理充裕，2022年8月8日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.10%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4625249/index.html,45a8946171e2c8a2d6c7b81e2a2f531092a7e05a9f27356b1c1f35a9145591e6
PBC-REPORT-20220810-b0cb6746a6,2022-08-10 09:00:00,2022年第二季度中国货币政策执行报告,内容摘要。今年以来，面对复杂严峻的国际环境和艰巨繁重的国内改革发展稳定任务，在以习近平同志为核心的党中央坚强领导下，统筹疫情防控和经济社会发展工作，加大宏观政策调节力度，疫情防控取得积极成效，经济社会发展取得新成绩。2022年上半年国内生产总值（GDP）同比增长2.5%，其中二季度同比增长0.4%，顶住压力实现正增长；上半年居民消费价格指数（CPI）同比上涨1.7%，在全球高通胀背景下保持了物价形势的稳定。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，稳字当头、稳中求进，稳健的货币政策灵活适度，有效实施稳经济一揽子政策措施，坚决支持稳住经济大盘。一是保持流动性合理充裕。上半年降准0.25个百分点，上缴央行结存利润9000亿元，并运用再贷款再贴现、中期借贷便利（MLF）、公开市场操作等多种方式投放流动性，增强信贷总量增长的稳定性；调增开发性政策性银行信贷额度8000亿元，推动设立3000亿元政策性开发性金融工具，支持中长期基础设施贷款投放。二是丰富和完善结构性货币政策工具箱。将普惠小微贷款支持工具提供的激励资金比例由1%提高到2%，增加1000亿元支持煤炭清洁高效利用专项再贷款额度，出台科技创新、普惠养老、交通物流专项再贷款三项新的结构性货币政策工具，增加民航应急贷款，激励金融机构优化信贷结构，精准支持重点领域。三是促进企业综合融资成本稳中有降。引导公开市场7天期逆回购操作利率、MLF利率、1年期和5年期以上贷款市场报价利率（LPR）适度下行，发挥LPR改革效能和指导作用。建立存款利率市场化调整机制，加强存款利率监管，稳定银行负债成本。四是把握好内外平衡。深化汇率市场化改革，坚持市场在人民币汇率形成中起决定性作用，增强人民币汇率弹性，加强预期管理，发挥汇率调节宏观经济和国际收支自动稳定器功能。五是牢牢守住不发生系统性金融风险的底线，坚持市场化法治化原则处置风险，促进金融风险持续收敛。总体来看，今年以来中国人民银行按照“疫情要防住、经济要稳住、发展要安全”的要求，加大稳健货币政策实施力度，为实体经济提供了更有力支持。上半年新增人民币贷款13.68万亿元，同比多增9192亿元；6月末广义货币（M2）和社会融资规模存量同比分别增长11.4%和10.8%，较上年末分别上升2.4个和0.5个百分点。金融对小微企业、科技创新等重点领域和薄弱环节支持力度加大，6月末普惠小微贷款和制造业中长期贷款余额同比分别增长23.8%和29.7%。6月企业贷款加权平均利率为4.16%，较去年同期下降0.42个百分点，处于有统计以来低位。人民币汇率双向浮动，在合理均衡水平上保持基本稳定。也要看到，当前全球经济增长放缓、通胀高位运行，地缘政治冲突持续，外部环境更趋严峻复杂，国内经济恢复基础尚需稳固，结构性通胀压力可能加大。但总的来看，我国经济长期向好的基本面没有改变，经济保持较强韧性，宏观政策调节工具丰富，推动经济高质量发展具备诸多有利条件，要保持战略定力，坚定做好自己的事。下一阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，贯彻落实党的十九大、十九届历次全会、中央经济工作会议精神和《政府工作报告》要求，按照党中央、国务院的决策部署，坚持稳字当头、稳中求进，完整、准确、全面贯彻新发展理念，加快构建新发展格局，深化供给侧结构性改革，建设现代中央银行制度，健全现代货币政策框架，抓好政策措施落实，着力稳就业稳物价，发挥有效投资的关键作用，巩固经济回升向好趋势。加大稳健货币政策实施力度，发挥好货币政策工具的总量和结构双重功能，主动应对，提振信心，搞好跨周期调节，兼顾短期和长期、经济增长和物价稳定、内部均衡和外部均衡，坚持不搞“大水漫灌”，不超发货币，为实体经济提供更有力、更高质量的支持。保持流动性合理充裕，加大对企业的信贷支持，用好政策性开发性金融工具，重点发力支持基础设施领域建设，保持货币供应量和社会融资规模合理增长，力争经济运行实现最好结果。密切关注国内外通胀形势变化，不断夯实国内粮食稳产增产、能源市场平稳运行的有利条件，做好妥善应对，保持物价水平基本稳定。结构性货币政策工具积极做好“加法”，加大普惠小微贷款支持力度，支持中小微企业稳定就业，用好支持煤炭清洁高效利用、科技创新、普惠养老、交通物流专项再贷款和碳减排支持工具，促进金融资源向重点领域、薄弱环节和受疫情影响严重的行业、市场主体倾斜，培育新的经济增长点。健全市场化利率形成和传导机制，优化央行政策利率体系，加强存款利率监管，发挥存款利率市场化调整机制重要作用，着力稳定银行负债成本，发挥贷款市场报价利率改革效能和指导作用，推动降低企业综合融资成本。密切关注主要发达经济体经济走势和货币政策调整的溢出影响，以我为主兼顾内外平衡。坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，坚持底线思维，加强跨境资金流动宏观审慎管理，保持人民币汇率在合理均衡水平上的基本稳定。遵循市场化法治化原则，统筹做好经济发展和风险防范工作，保持金融体系总体稳定，坚决守住不发生系统性金融风险的底线。着力稳定宏观经济大盘，保持经济运行在合理区间，力争实现最好结果，以实际行动迎接党的二十大胜利召开。2022年第二季度中国货币政策执行报告.pdf,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212552792916/index.html,d59f0033a6e53bd10354297e16d3e56442dd0d980129c124578e9dfbe9158262
PBC-OMO-20220815-09dd750f07,2022-08-15 09:20:30,公开市场业务交易公告 [2022]第158号,为维护银行体系流动性合理充裕，2022年8月15日人民银行开展4000亿元中期借贷便利（MLF）操作(含对8月16日MLF到期的续做)和20亿元公开市场逆回购操作，充分满足了金融机构需求。中期借贷便利（MLF）操作和公开市场逆回购操作的中标利率均下降10个基点。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。4000亿元。2.75%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4630885/index.html,7fa7cd70fa636eb4710e8b9f959eeb0a2a0ae85684fe76d0aaaa2c529e4d7449
PBC-OMO-20220822-1f8778d3ae,2022-08-22 09:20:30,公开市场业务交易公告 [2022]第163号,为维护银行体系流动性合理充裕，2022年8月22日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4637054/index.html,4e12845a14dc97a4ef61068bbebc04f49be3bcb6aabf9e0a0cc93bbe9c40396e
PBC-OMO-20220829-f61baa150e,2022-08-29 09:20:30,公开市场业务交易公告 [2022]第169号,为维护银行体系流动性合理充裕，2022年8月29日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4643830/index.html,0538b9b4b68fe67df0be309283b9dc7b233397859f1cf96306ce9817c18314cd
PBC-OMO-20220905-9a84037125,2022-09-05 09:20:30,公开市场业务交易公告 [2022]第174号,为维护银行体系流动性合理充裕，2022年9月5日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4650047/index.html,109c77fc537350371970de0bf5f4ff4427777a8247657cd1c90ae03d7e0d1bba
PBC-OMO-20220913-e59fc6f407,2022-09-13 09:20:30,公开市场业务交易公告 [2022]第179号,为维护银行体系流动性合理充裕，2022年9月13日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4655532/index.html,ca020329db0e9745761a353c97a95273a02e4ce8117d79ea4e2ae520f1477444
PBC-OMO-20220919-59ac567b8d,2022-09-19 09:20:30,公开市场业务交易公告 [2022]第183号,为维护季末流动性平稳，2022年9月19日人民银行以利率招标方式开展了120亿元7天期和14天期逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.00%。14天。100亿元。2.15%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4660057/index.html,706846716d97fb58b87b7821a18bc40cadee01d6bf7223537df710915c1daa09
PBC-OMO-20220926-06e1143446,2022-09-26 09:20:30,公开市场业务交易公告 [2022]第189号,为维护季末流动性平稳，2022年9月26日人民银行以利率招标方式开展了1350亿元7天期和14天期逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。420亿元。2.00%。14天。930亿元。2.15%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4666327/index.html,7c8c07a9bf5403fc2a7bea393d46e7b6bdae3d0598ec0603cb2ddf2e191d9af0
PBC-OMO-20221008-c2cb99c30a,2022-10-08 09:20:30,公开市场业务交易公告 [2022]第194号,为维护银行体系流动性合理充裕，2022年10月8日人民银行以利率招标方式开展了170亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。170亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4673654/index.html,cd327674d2fef8f5f74ac662fc34a6cb3066eca963c58a4afaff791f7e9d8dfe
PBC-OMO-20221010-dea9f341a7,2022-10-10 09:20:30,公开市场业务交易公告 [2022]第196号,为维护银行体系流动性合理充裕，2022年10月10日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4676200/index.html,4ebcb78f7c3eb46d83a3b8fb69ef8c9752450a9a62cc374e2f582f4db9f50e43
PBC-OMO-20221017-c26a88c7f9,2022-10-17 09:20:30,公开市场业务交易公告 [2022]第201号,为维护银行体系流动性合理充裕，2022年10月17日人民银行开展5000亿元中期借贷便利（MLF）操作和20亿元公开市场逆回购操作，充分满足了金融机构需求。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。5000亿元。2.75%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4682963/index.html,8a9aa2168f19ce362339bb30780fb5edc8a43ce280eb7550fbc8feb3d0b96753
PBC-OMO-20221024-7920175c53,2022-10-24 09:20:30,公开市场业务交易公告 [2022]第206号,为维护银行体系流动性合理充裕，2022年10月24日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4687512/index.html,868ee02b7ac857bb686105322685b2b0f02dcff54df02604a6244d5072043284
PBC-OMO-20221031-5e894b6ed7,2022-10-31 09:20:30,公开市场业务交易公告 [2022]第211号,为维护月末流动性平稳，2022年10月31日人民银行以利率招标方式开展了700亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。700亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4693984/index.html,bd8c78ea28fe540b7d47253b3fefc759f17a86caa0bd71495a815b9bbff3d6f8
PBC-OMO-20221107-5fc6592d36,2022-11-07 09:20:30,公开市场业务交易公告 [2022]第216号,为维护银行体系流动性合理充裕，2022年11月7日人民银行以利率招标方式开展了20亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。20亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4702832/index.html,e65659ce401525f53913b05fe69d4632f6e922fe9f1de14a1934c61bdb12cffc
PBC-OMO-20221114-8e3b978133,2022-11-14 09:20:30,公开市场业务交易公告 [2022]第221号,为维护银行体系流动性合理充裕，2022年11月14日人民银行以利率招标方式开展了50亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。50亿元。2.00%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4709847/index.html,5db58e7b2c3f787252f93f0647fe46b6034527706560b1f0539a9edd7c4ee063
